** CONVERTED FROM C:\Users\ericf\Documents\MATLAB\sr1.edf using edfapi 4.1 Win32 Nov 22 2019 on Fri May 10 12:56:03 2024
** DATE: Fri May 10 12:46:38 2024
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v4.48 Nov 25 2009
** CAMERA: EyeLink CL-OL HEAD Version 1.0 Sensor=BJC
** SERIAL NUMBER: CLO-ZAA25
** CAMERA_CONFIG: ZAA25140.SCD
** RECORDED FROM OUTPUT MENU
** MENU: HAS_SAMPLES
** MENU: HAS_EVENTS
**

MSG	5088205 RECCFG CR 250 2 2 R
MSG	5088205 ELCLCFG MLRR
MSG	5088205 GAZE_COORDS 0.00 0.00 1024.00 768.00
MSG	5088205 THRESHOLDS R 56 172
MSG	5088205 ELCL_PROC ELLIPSE  (5)
MSG	5088205 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
MSG	5088206 !MODE RECORD CR 250 2 2 R
START	5088210 	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	HREF	RIGHT	RATE	 250.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	RIGHT	RATE	 250.00	TRACKING	CR	FILTER	2	INPUT
INPUT	5088210	255
SFIX R   5088210
5089038	  510.9	  382.9	 1000.0	  255.0	...
5089042	  510.9	  382.9	 1000.0	  255.0	...
5089046	  510.9	  382.9	 1000.0	  255.0	...
5089050	  510.9	  382.9	 1000.0	  255.0	...
5089054	  510.9	  382.9	 1000.0	  255.0	...
5089058	  510.9	  382.9	 1000.0	  255.0	...
5089062	  510.9	  382.9	 1000.0	  255.0	...
5089066	  510.9	  382.9	 1000.0	  255.0	...
5089070	  510.9	  382.9	 1000.0	  255.0	...
5089074	  510.9	  382.9	 1000.0	  255.0	...
5089078	  510.9	  382.9	 1000.0	  255.0	...
5089082	  510.9	  382.9	 1000.0	  255.0	...
5089086	  510.9	  382.9	 1000.0	  255.0	...
5089090	  510.9	  382.9	 1000.0	  255.0	...
5089094	  510.9	  382.9	 1000.0	  255.0	...
5089098	  510.9	  382.9	 1000.0	  255.0	...
5089102	  510.9	  382.9	 1000.0	  255.0	...
5089106	  510.9	  382.9	 1000.0	  255.0	...
5089110	  510.9	  382.9	 1000.0	  255.0	...
5089114	  510.9	  382.9	 1000.0	  255.0	...
5089118	  510.9	  382.9	 1000.0	  255.0	...
5089122	  510.9	  382.9	 1000.0	  255.0	...
5089126	  510.9	  382.9	 1000.0	  255.0	...
5089130	  510.9	  382.9	 1000.0	  255.0	...
5089134	  510.9	  382.9	 1000.0	  255.0	...
5089138	  510.9	  382.9	 1000.0	  255.0	...
5089142	  510.9	  382.9	 1000.0	  255.0	...
5089146	  510.9	  382.9	 1000.0	  255.0	...
5089150	  510.9	  382.9	 1000.0	  255.0	...
5089154	  510.9	  382.9	 1000.0	  255.0	...
5089158	  510.9	  382.9	 1000.0	  255.0	...
5089162	  510.9	  382.9	 1000.0	  255.0	...
5089166	  510.9	  382.9	 1000.0	  255.0	...
5089170	  510.9	  382.9	 1000.0	  255.0	...
5089174	  510.9	  382.9	 1000.0	  255.0	...
5089178	  510.9	  382.9	 1000.0	  255.0	...
5089182	  510.9	  382.9	 1000.0	  255.0	...
5089186	  510.9	  382.9	 1000.0	  255.0	...
5089190	  510.9	  382.9	 1000.0	  255.0	...
5089194	  510.9	  382.9	 1000.0	  255.0	...
5089198	  510.9	  382.9	 1000.0	  255.0	...
5089202	  510.9	  382.9	 1000.0	  255.0	...
5089206	  510.9	  382.9	 1000.0	  255.0	...
5089210	  510.9	  382.9	 1000.0	  255.0	...
5089214	  510.9	  382.9	 1000.0	  255.0	...
5089218	  510.9	  382.9	 1000.0	  255.0	...
5089222	  510.9	  382.9	 1000.0	  255.0	...
5089226	  510.9	  382.9	 1000.0	  255.0	...
5089230	  510.9	  382.9	 1000.0	  255.0	...
5089234	  510.9	  382.9	 1000.0	  255.0	...
5089238	  510.9	  382.9	 1000.0	  255.0	...
5089242	  510.9	  382.9	 1000.0	  255.0	...
5089246	  510.9	  382.9	 1000.0	  255.0	...
5089250	  510.9	  382.9	 1000.0	  255.0	...
5089254	  510.9	  382.9	 1000.0	  255.0	...
5089258	  510.9	  382.9	 1000.0	  255.0	...
5089262	  510.9	  382.9	 1000.0	  255.0	...
5089266	  510.9	  382.9	 1000.0	  255.0	...
5089270	  510.9	  382.9	 1000.0	  255.0	...
5089274	  510.9	  382.9	 1000.0	  255.0	...
5089278	  510.9	  382.9	 1000.0	  255.0	...
5089282	  510.9	  382.9	 1000.0	  255.0	...
5089286	  510.9	  382.9	 1000.0	  255.0	...
5089290	  510.9	  382.9	 1000.0	  255.0	...
5089294	  510.9	  382.9	 1000.0	  255.0	...
5089298	  510.9	  382.9	 1000.0	  255.0	...
